t,x
2.7275307418,0.2887328636
2.7284732196,0.2893050559
2.7294156974,0.2898776048
2.7303581752,0.2904505096
2.7313006530,0.2910237694
2.7322431308,0.2915973835
2.7331856086,0.2921713512
2.7341280864,0.2927456716
2.7350705642,0.2933203441
2.7360130420,0.2938953677
2.7369555198,0.2944707419
2.7378979976,0.2950464657
2.7388404754,0.2956225385
2.7397829532,0.2961989594
2.7407254310,0.2967757277
2.7416679088,0.2973528427
2.7426103866,0.2979303034
2.7435528644,0.2985081093
2.7444953422,0.2990862594
2.7454378200,0.2996647531
2.7463802978,0.3002435895
2.7473227756,0.3008227680
2.7482652534,0.3014022876
2.7492077312,0.3019821477
2.7501502090,0.3025623474
2.7510926867,0.3031428860
2.7520351645,0.3037237628
2.7529776423,0.3043049769
2.7539201201,0.3048865275
2.7548625979,0.3054684140
2.7558050757,0.3060506355
2.7567475535,0.3066331912
2.7576900313,0.3072160804
2.7586325091,0.3077993023
2.7595749869,0.3083828561
2.7605174647,0.3089667410
2.7614599425,0.3095509563
2.7624024203,0.3101355012
2.7633448981,0.3107203749
2.7642873759,0.3113055766
2.7652298537,0.3118911056
2.7661723315,0.3124769610
2.7671148093,0.3130631422
2.7680572871,0.3136496482
2.7689997649,0.3142364784
2.7699422427,0.3148236320
2.7708847205,0.3154111081
2.7718271983,0.3159989060
2.7727696761,0.3165870250
2.7737121539,0.3171754641
2.7746546317,0.3177642228
2.7755971094,0.3183533001
2.7765395872,0.3189426953
2.7774820650,0.3195324076
2.7784245428,0.3201224362
2.7793670206,0.3207127804
2.7803094984,0.3213034393
2.7812519762,0.3218944122
2.7821944540,0.3224856983
2.7831369318,0.3230772968
2.7840794096,0.3236692070
2.7850218874,0.3242614280
2.7859643652,0.3248539590
2.7869068430,0.3254467994
2.7878493208,0.3260399482
2.7887917986,0.3266334047
2.7897342764,0.3272271682
2.7906767542,0.3278212377
2.7916192320,0.3284156127
2.7925617098,0.3290102922
2.7935041876,0.3296052754
2.7944466654,0.3302005617
2.7953891432,0.3307961501
2.7963316210,0.3313920400
2.7972740988,0.3319882305
2.7982165766,0.3325847208
2.7991590543,0.3331815102
2.8001015321,0.3337785978
2.8010440099,0.3343759830
2.8019864877,0.3349736648
2.8029289655,0.3355716425
2.8038714433,0.3361699153
2.8048139211,0.3367684824
2.8057563989,0.3373673430
2.8066988767,0.3379664964
2.8076413545,0.3385659417
2.8085838323,0.3391656782
2.8095263101,0.3397657050
2.8104687879,0.3403660215
2.8114112657,0.3409666266
2.8123537435,0.3415675198
2.8132962213,0.3421687002
2.8142386991,0.3427701670
2.8151811769,0.3433719194
2.8161236547,0.3439739566
2.8170661325,0.3445762778
2.8180086103,0.3451788823
2.8189510881,0.3457817692
2.8198935659,0.3463849377
2.8208360437,0.3469883871
2.8217785215,0.3475921166
2.8227209993,0.3481961253
2.8236634770,0.3488004125
2.8246059548,0.3494049774
2.8255484326,0.3500098191
2.8264909104,0.3506149369
2.8274333882,0.3512203300
2.8283758660,0.3518259976
2.8293183438,0.3524319389
2.8302608216,0.3530381531
2.8312032994,0.3536446393
2.8321457772,0.3542513969
2.8330882550,0.3548584250
2.8340307328,0.3554657228
2.8349732106,0.3560732895
2.8359156884,0.3566811243
2.8368581662,0.3572892264
2.8378006440,0.3578975951
2.8387431218,0.3585062294
2.8396855996,0.3591151287
2.8406280774,0.3597242921
2.8415705552,0.3603337188
2.8425130330,0.3609434080
2.8434555108,0.3615533590
2.8443979886,0.3621635708
2.8453404664,0.3627740428
2.8462829442,0.3633847741
2.8472254219,0.3639957639
2.8481678997,0.3646070115
2.8491103775,0.3652185159
2.8500528553,0.3658302765
2.8509953331,0.3664422923
2.8519378109,0.3670545627
2.8528802887,0.3676670868
2.8538227665,0.3682798638
2.8547652443,0.3688928929
2.8557077221,0.3695061733
2.8566501999,0.3701197042
2.8575926777,0.3707334848
2.8585351555,0.3713475143
2.8594776333,0.3719617918
2.8604201111,0.3725763167
2.8613625889,0.3731910880
2.8623050667,0.3738061050
2.8632475445,0.3744213669
2.8641900223,0.3750368728
2.8651325001,0.3756526220
2.8660749779,0.3762686136
2.8670174557,0.3768848469
2.8679599335,0.3775013210
2.8689024113,0.3781180352
2.8698448891,0.3787349886
2.8707873669,0.3793521804
2.8717298446,0.3799696098
2.8726723224,0.3805872761
2.8736148002,0.3812051783
2.8745572780,0.3818233158
2.8754997558,0.3824416876
2.8764422336,0.3830602931
2.8773847114,0.3836791312
2.8783271892,0.3842982014
2.8792696670,0.3849175027
2.8802121448,0.3855370344
2.8811546226,0.3861567956
2.8820971004,0.3867767855
2.8830395782,0.3873970034
2.8839820560,0.3880174484
2.8849245338,0.3886381196
2.8858670116,0.3892590164
2.8868094894,0.3898801379
2.8877519672,0.3905014832
2.8886944450,0.3911230516
2.8896369228,0.3917448422
2.8905794006,0.3923668543
2.8915218784,0.3929890870
2.8924643562,0.3936115396
2.8934068340,0.3942342111
2.8943493118,0.3948571009
2.8952917895,0.3954802080
2.8962342673,0.3961035317
2.8971767451,0.3967270712
2.8981192229,0.3973508256
2.8990617007,0.3979747942
2.9000041785,0.3985989761
2.9009466563,0.3992233705
2.9018891341,0.3998479766
2.9028316119,0.4004727936
2.9037740897,0.4010978206
2.9047165675,0.4017230570
2.9056590453,0.4023485017
2.9066015231,0.4029741541
2.9075440009,0.4036000134
2.9084864787,0.4042260786
2.9094289565,0.4048523490
2.9103714343,0.4054788238
2.9113139121,0.4061055021
2.9122563899,0.4067323832
2.9131988677,0.4073594663
2.9141413455,0.4079867504
2.9150838233,0.4086142349
2.9160263011,0.4092419188
2.9169687789,0.4098698014
2.9179112567,0.4104978818
2.9188537345,0.4111261593
2.9197962122,0.4117546330
2.9207386900,0.4123833021
2.9216811678,0.4130121658
2.9226236456,0.4136412232
2.9235661234,0.4142704736
2.9245086012,0.4148999162
2.9254510790,0.4155295500
2.9263935568,0.4161593744
2.9273360346,0.4167893884
2.9282785124,0.4174195913
2.9292209902,0.4180499823
2.9301634680,0.4186805605
2.9311059458,0.4193113251
2.9320484236,0.4199422752
2.9329909014,0.4205734102
2.9339333792,0.4212047291
2.9348758570,0.4218362311
2.9358183348,0.4224679155
2.9367608126,0.4230997813
2.9377032904,0.4237318278
2.9386457682,0.4243640542
2.9395882460,0.4249964596
2.9405307238,0.4256290432
2.9414732016,0.4262618043
2.9424156794,0.4268947419
2.9433581571,0.4275278552
2.9443006349,0.4281611435
2.9452431127,0.4287946059
2.9461855905,0.4294282416
2.9471280683,0.4300620497
2.9480705461,0.4306960295
2.9490130239,0.4313301802
2.9499555017,0.4319645008
2.9508979795,0.4325989906
2.9518404573,0.4332336488
2.9527829351,0.4338684746
2.9537254129,0.4345034670
2.9546678907,0.4351386253
2.9556103685,0.4357739488
2.9565528463,0.4364094364
2.9574953241,0.4370450875
2.9584378019,0.4376809012
2.9593802797,0.4383168767
2.9603227575,0.4389530131
2.9612652353,0.4395893097
2.9622077131,0.4402257656
2.9631501909,0.4408623800
2.9640926687,0.4414991520
2.9650351465,0.4421360809
2.9659776243,0.4427731658
2.9669201021,0.4434104059
2.9678625798,0.4440478003
2.9688050576,0.4446853483
2.9697475354,0.4453230491
2.9706900132,0.4459609017
2.9716324910,0.4465989054
2.9725749688,0.4472370593
2.9735174466,0.4478753626
2.9744599244,0.4485138146
2.9754024022,0.4491524143
2.9763448800,0.4497911609
2.9772873578,0.4504300537
2.9782298356,0.4510690917
2.9791723134,0.4517082742
2.9801147912,0.4523476004
2.9810572690,0.4529870694
2.9819997468,0.4536266803
2.9829422246,0.4542664324
2.9838847024,0.4549063249
2.9848271802,0.4555463568
2.9857696580,0.4561865275
2.9867121358,0.4568268360
2.9876546136,0.4574672815
2.9885970914,0.4581078632
2.9895395692,0.4587485803
2.9904820470,0.4593894319
2.9914245247,0.4600304172
2.9923670025,0.4606715355
2.9933094803,0.4613127858
2.9942519581,0.4619541673
2.9951944359,0.4625956792
2.9961369137,0.4632373207
2.9970793915,0.4638790910
2.9980218693,0.4645209891
2.9989643471,0.4651630144
2.9999068249,0.4658051659
3.0008493027,0.4664474429
3.0017917805,0.4670898444
3.0027342583,0.4677323698
3.0036767361,0.4683750181
3.0046192139,0.4690177885
3.0055616917,0.4696606802
3.0065041695,0.4703036923
3.0074466473,0.4709468241
3.0083891251,0.4715900747
3.0093316029,0.4722334432
3.0102740807,0.4728769289
3.0112165585,0.4735205309
3.0121590363,0.4741642484
3.0131015141,0.4748080805
3.0140439919,0.4754520265
3.0149864697,0.4760960854
3.0159289474,0.4767402565
3.0168714252,0.4773845390
3.0178139030,0.4780289319
3.0187563808,0.4786734345
3.0196988586,0.4793180459
3.0206413364,0.4799627654
3.0215838142,0.4806075920
3.0225262920,0.4812525250
3.0234687698,0.4818975634
3.0244112476,0.4825427066
3.0253537254,0.4831879536
3.0262962032,0.4838333036
3.0272386810,0.4844787558
3.0281811588,0.4851243094
3.0291236366,0.4857699635
3.0300661144,0.4864157173
3.0310085922,0.4870615699
3.0319510700,0.4877075206
3.0328935478,0.4883535684
3.0338360256,0.4889997127
3.0347785034,0.4896459524
3.0357209812,0.4902922869
3.0366634590,0.4909387152
3.0376059368,0.4915852366
3.0385484146,0.4922318501
3.0394908923,0.4928785551
3.0404333701,0.4935253505
3.0413758479,0.4941722357
3.0423183257,0.4948192097
3.0432608035,0.4954662718
3.0442032813,0.4961134211
3.0451457591,0.4967606567
3.0460882369,0.4974079779
3.0470307147,0.4980553838
3.0479731925,0.4987028736
3.0489156703,0.4993504464
3.0498581481,0.4999981014
3.0508006259,0.5006458377
3.0517431037,0.5012936547
3.0526855815,0.5019415513
3.0536280593,0.5025895267
3.0545705371,0.5032375803
3.0555130149,0.5038857110
3.0564554927,0.5045339181
3.0573979705,0.5051822007
3.0583404483,0.5058305580
3.0592829261,0.5064789892
3.0602254039,0.5071274934
3.0611678817,0.5077760698
3.0621103595,0.5084247176
3.0630528373,0.5090734359
3.0639953150,0.5097222239
3.0649377928,0.5103710807
3.0658802706,0.5110200056
3.0668227484,0.5116689976
3.0677652262,0.5123180560
3.0687077040,0.5129671800
3.0696501818,0.5136163686
3.0705926596,0.5142656211
3.0715351374,0.5149149365
3.0724776152,0.5155643142
3.0734200930,0.5162137532
3.0743625708,0.5168632527
3.0753050486,0.5175128119
3.0762475264,0.5181624299
3.0771900042,0.5188121059
3.0781324820,0.5194618391
3.0790749598,0.5201116286
3.0800174376,0.5207614736
3.0809599154,0.5214113733
3.0819023932,0.5220613268
3.0828448710,0.5227113333
3.0837873488,0.5233613919
3.0847298266,0.5240115019
3.0856723044,0.5246616624
3.0866147822,0.5253118724
3.0875572599,0.5259621313
3.0884997377,0.5266124382
3.0894422155,0.5272627922
3.0903846933,0.5279131925
3.0913271711,0.5285636383
3.0922696489,0.5292141287
3.0932121267,0.5298646629
3.0941546045,0.5305152401
3.0950970823,0.5311658594
3.0960395601,0.5318165200
3.0969820379,0.5324672210
3.0979245157,0.5331179616
3.0988669935,0.5337687410
3.0998094713,0.5344195584
3.1007519491,0.5350704128
3.1016944269,0.5357213036
3.1026369047,0.5363722297
3.1035793825,0.5370231904
3.1045218603,0.5376741850
3.1054643381,0.5383252124
3.1064068159,0.5389762719
3.1073492937,0.5396273626
3.1082917715,0.5402784838
3.1092342493,0.5409296346
3.1101767271,0.5415808140
3.1111192049,0.5422320214
3.1120616826,0.5428832559
3.1130041604,0.5435345165
3.1139466382,0.5441858026
3.1148891160,0.5448371132
3.1158315938,0.5454884476
3.1167740716,0.5461398048
3.1177165494,0.5467911840
3.1186590272,0.5474425845
3.1196015050,0.5480940053
3.1205439828,0.5487454457
3.1214864606,0.5493969047
3.1224289384,0.5500483817
3.1233714162,0.5506998756
3.1243138940,0.5513513857
3.1252563718,0.5520029112
3.1261988496,0.5526544512
3.1271413274,0.5533060048
3.1280838052,0.5539575713
3.1290262830,0.5546091498
3.1299687608,0.5552607395
3.1309112386,0.5559123395
3.1318537164,0.5565639489
3.1327961942,0.5572155670
3.1337386720,0.5578671930
3.1346811498,0.5585188259
3.1356236275,0.5591704649
3.1365661053,0.5598221093
3.1375085831,0.5604737581
3.1384510609,0.5611254105
3.1393935387,0.5617770658
3.1403360165,0.5624287230
3.1412784943,0.5630803813
3.1422209721,0.5637320398
3.1431634499,0.5643836979
3.1441059277,0.5650353545
3.1450484055,0.5656870089
3.1459908833,0.5663386602
3.1469333611,0.5669903076
3.1478758389,0.5676419503
3.1488183167,0.5682935874
3.1497607945,0.5689452181
3.1507032723,0.5695968415
3.1516457501,0.5702484568
3.1525882279,0.5709000632
3.1535307057,0.5715516598
3.1544731835,0.5722032459
3.1554156613,0.5728548204
3.1563581391,0.5735063827
3.1573006169,0.5741579319
3.1582430947,0.5748094672
3.1591855725,0.5754609876
3.1601280502,0.5761124925
3.1610705280,0.5767639808
3.1620130058,0.5774154519
3.1629554836,0.5780669048
3.1638979614,0.5787183387
3.1648404392,0.5793697529
3.1657829170,0.5800211464
3.1667253948,0.5806725184
3.1676678726,0.5813238681
3.1686103504,0.5819751946
3.1695528282,0.5826264971
3.1704953060,0.5832777748
3.1714377838,0.5839290268
3.1723802616,0.5845802523
3.1733227394,0.5852314505
3.1742652172,0.5858826205
3.1752076950,0.5865337615
3.1761501728,0.5871848726
3.1770926506,0.5878359530
3.1780351284,0.5884870019
3.1789776062,0.5891380185
3.1799200840,0.5897890018
3.1808625618,0.5904399511
3.1818050396,0.5910908656
3.1827475174,0.5917417443
3.1836899951,0.5923925865
3.1846324729,0.5930433913
3.1855749507,0.5936941579
3.1865174285,0.5943448854
3.1874599063,0.5949955730
3.1884023841,0.5956462199
3.1893448619,0.5962968252
3.1902873397,0.5969473882
3.1912298175,0.5975979079
3.1921722953,0.5982483835
3.1931147731,0.5988988142
3.1940572509,0.5995491992
3.1949997287,0.6001995376
3.1959422065,0.6008498286
3.1968846843,0.6015000713
3.1978271621,0.6021502649
3.1987696399,0.6028004086
3.1997121177,0.6034505016
3.2006545955,0.6041005429
3.2015970733,0.6047505319
3.2025395511,0.6054004675
3.2034820289,0.6060503491
3.2044245067,0.6067001757
3.2053669845,0.6073499465
3.2063094623,0.6079996607
3.2072519401,0.6086493175
3.2081944178,0.6092989160
3.2091368956,0.6099484554
3.2100793734,0.6105979348
3.2110218512,0.6112473535
3.2119643290,0.6118967105
3.2129068068,0.6125460051
3.2138492846,0.6131952363
3.2147917624,0.6138444035
3.2157342402,0.6144935057
3.2166767180,0.6151425420
3.2176191958,0.6157915118
3.2185616736,0.6164404141
3.2195041514,0.6170892481
3.2204466292,0.6177380129
3.2213891070,0.6183867078
3.2223315848,0.6190353319
3.2232740626,0.6196838843
3.2242165404,0.6203323643
3.2251590182,0.6209807709
3.2261014960,0.6216291034
3.2270439738,0.6222773610
3.2279864516,0.6229255427
3.2289289294,0.6235736478
3.2298714072,0.6242216754
3.2308138850,0.6248696247
3.2317563627,0.6255174948
3.2326988405,0.6261652849
3.2336413183,0.6268129943
3.2345837961,0.6274606220
3.2355262739,0.6281081672
3.2364687517,0.6287556291
3.2374112295,0.6294030068
3.2383537073,0.6300502996
3.2392961851,0.6306975066
3.2402386629,0.6313446269
3.2411811407,0.6319916597
3.2421236185,0.6326386042
3.2430660963,0.6332854596
3.2440085741,0.6339322249
3.2449510519,0.6345788995
3.2458935297,0.6352254824
3.2468360075,0.6358719729
3.2477784853,0.6365183700
3.2487209631,0.6371646730
3.2496634409,0.6378108810
3.2506059187,0.6384569932
3.2515483965,0.6391030087
3.2524908743,0.6397489268
3.2534333521,0.6403947466
3.2543758299,0.6410404672
3.2553183076,0.6416860879
3.2562607854,0.6423316078
3.2572032632,0.6429770260
3.2581457410,0.6436223418
3.2590882188,0.6442675543
3.2600306966,0.6449126626
3.2609731744,0.6455576660
3.2619156522,0.6462025636
3.2628581300,0.6468473546
3.2638006078,0.6474920382
3.2647430856,0.6481366134
3.2656855634,0.6487810795
3.2666280412,0.6494254357
3.2675705190,0.6500696812
3.2685129968,0.6507138150
3.2694554746,0.6513578363
3.2703979524,0.6520017444
3.2713404302,0.6526455385
3.2722829080,0.6532892175
3.2732253858,0.6539327809
3.2741678636,0.6545762276
3.2751103414,0.6552195569
3.2760528192,0.6558627680
3.2769952970,0.6565058600
3.2779377748,0.6571488321
3.2788802526,0.6577916834
3.2798227303,0.6584344132
3.2807652081,0.6590770206
3.2817076859,0.6597195048
3.2826501637,0.6603618649
3.2835926415,0.6610041002
3.2845351193,0.6616462097
3.2854775971,0.6622881927
3.2864200749,0.6629300483
3.2873625527,0.6635717757
3.2883050305,0.6642133741
3.2892475083,0.6648548427
3.2901899861,0.6654961805
3.2911324639,0.6661373869
3.2920749417,0.6667784609
3.2930174195,0.6674194018
3.2939598973,0.6680602087
3.2949023751,0.6687008807
3.2958448529,0.6693414171
3.2967873307,0.6699818170
3.2977298085,0.6706220797
3.2986722863,0.6712622042
3.2996147641,0.6719021897
3.3005572419,0.6725420355
3.3014997197,0.6731817406
3.3024421975,0.6738213043
3.3033846752,0.6744607258
3.3043271530,0.6751000042
3.3052696308,0.6757391386
3.3062121086,0.6763781283
3.3071545864,0.6770169725
3.3080970642,0.6776556703
3.3090395420,0.6782942208
3.3099820198,0.6789326233
3.3109244976,0.6795708769
3.3118669754,0.6802089809
3.3128094532,0.6808469343
3.3137519310,0.6814847363
3.3146944088,0.6821223862
3.3156368866,0.6827598832
3.3165793644,0.6833972262
3.3175218422,0.6840344147
3.3184643200,0.6846714477
3.3194067978,0.6853083244
3.3203492756,0.6859450439
3.3212917534,0.6865816056
3.3222342312,0.6872180085
3.3231767090,0.6878542517
3.3241191868,0.6884903346
3.3250616646,0.6891262563
3.3260041424,0.6897620159
3.3269466202,0.6903976126
3.3278890979,0.6910330456
3.3288315757,0.6916683141
3.3297740535,0.6923034172
3.3307165313,0.6929383542
3.3316590091,0.6935731241
3.3326014869,0.6942077263
3.3335439647,0.6948421598
3.3344864425,0.6954764239
3.3354289203,0.6961105177
3.3363713981,0.6967444404
3.3373138759,0.6973781911
3.3382563537,0.6980117691
3.3391988315,0.6986451736
3.3401413093,0.6992784036
3.3410837871,0.6999114585
3.3420262649,0.7005443373
3.3429687427,0.7011770393
3.3439112205,0.7018095636
3.3448536983,0.7024419094
3.3457961761,0.7030740759
3.3467386539,0.7037060623
3.3476811317,0.7043378678
3.3486236095,0.7049694914
3.3495660873,0.7056009325
3.3505085651,0.7062321902
3.3514510428,0.7068632636
3.3523935206,0.7074941520
3.3533359984,0.7081248546
3.3542784762,0.7087553704
3.3552209540,0.7093856988
3.3561634318,0.7100158388
3.3571059096,0.7106457897
3.3580483874,0.7112755507
3.3589908652,0.7119051209
3.3599333430,0.7125344995
3.3608758208,0.7131636856
3.3618182986,0.7137926786
3.3627607764,0.7144214775
3.3637032542,0.7150500816
3.3646457320,0.7156784900
3.3655882098,0.7163067018
3.3665306876,0.7169347164
3.3674731654,0.7175625329
3.3684156432,0.7181901504
3.3693581210,0.7188175682
3.3703005988,0.7194447854
3.3712430766,0.7200718012
3.3721855544,0.7206986148
3.3731280322,0.7213252254
3.3740705100,0.7219516321
3.3750129878,0.7225778342
3.3759554655,0.7232038309
3.3768979433,0.7238296213
3.3778404211,0.7244552045
3.3787828989,0.7250805799
3.3797253767,0.7257057466
3.3806678545,0.7263307037
3.3816103323,0.7269554505
3.3825528101,0.7275799861
3.3834952879,0.7282043098
3.3844377657,0.7288284206
3.3853802435,0.7294523179
3.3863227213,0.7300760008
3.3872651991,0.7306994684
3.3882076769,0.7313227200
3.3891501547,0.7319457548
3.3900926325,0.7325685719
3.3910351103,0.7331911706
3.3919775881,0.7338135499
3.3929200659,0.7344357092
3.3938625437,0.7350576475
3.3948050215,0.7356793642
3.3957474993,0.7363008583
3.3966899771,0.7369221291
3.3976324549,0.7375431758
3.3985749327,0.7381639975
3.3995174104,0.7387845934
3.4004598882,0.7394049628
3.4014023660,0.7400251047
3.4023448438,0.7406450185
3.4032873216,0.7412647033
3.4042297994,0.7418841583
3.4051722772,0.7425033826
3.4061147550,0.7431223755
3.4070572328,0.7437411362
3.4079997106,0.7443596639
3.4089421884,0.7449779577
3.4098846662,0.7455960168
3.4108271440,0.7462138405
3.4117696218,0.7468314279
3.4127120996,0.7474487782
3.4136545774,0.7480658907
3.4145970552,0.7486827644
3.4155395330,0.7492993986
3.4164820108,0.7499157926
